year,country_code,country_name,Populated aged 0 - 20,Populated aged 20 - 40,Populated aged 40 - 60,Populated aged 60 - 80,Populated aged 80 - +
2019,CUB,Cuba,0.2184296549939983,0.25938387524965845,0.31537433678822857,0.17001038692073858,0.03680174604737608
2019,CUW,Curacao,0.25171178495661783,0.2319262185749311,0.2776267483072702,0.20020579529719634,0.03852945286398455
2019,CYM,Cayman Islands,NA,NA,NA,NA,NA
2019,CYP,Cyprus,0.2296762652952592,0.31925688359667403,0.25773210498475685,0.1611932179406528,0.03214152818265706
2019,CZE,Czech Republic,0.20141073695713468,0.24850661116623524,0.29070053239971366,0.21818399382526152,0.04119812565165483
2019,DEU,Germany,0.18769028837845497,0.24177219726503432,0.28706817552129144,0.21477200439671412,0.06869733443850515
2019,DJI,Djibouti,0.385628165582498,0.34536241843055926,0.19739059962590788,0.06544763172572331,0.0061711846353115435
2019,DMA,Dominica,NA,NA,NA,NA,NA
2019,DNK,Denmark,0.22312759548584538,0.24906379344326918,0.2695893074152512,0.2120850533380618,0.04613425031757241
2019,DOM,Dominican Republic,0.3664475982164749,0.3160122533314921,0.20962156753211694,0.09156587553148783,0.016352705388428316
2019,DZA,Algeria,0.3716164014752589,0.32410209505695,0.20746477125641308,0.08386643140344933,0.012950300807928748
2019,EAP,East Asia & Pacific (excluding high income),0.26998081904735616,0.29849163556908276,0.2834178701770157,0.13192992917246804,0.016179746034077274
2019,EAR,Early-demographic dividend,0.3769640331785483,0.3253099146065508,0.20604384925791808,0.08198053866377893,0.009701664293203875
2019,EAS,East Asia & Pacific,0.2609124074974194,0.2928696270931075,0.2840863551658502,0.14110593183969483,0.021025678403928147
2019,ECA,Europe & Central Asia (excluding high income),0.2744116193618882,0.2974803790038879,0.2527528660097722,0.1468642228623368,0.028490912762114896
2019,ECS,Europe & Central Asia,0.23592616400054708,0.2684421841731075,0.2695841102843764,0.18055153439649496,0.04549600714547406
2019,ECU,Ecuador,0.36705139280693755,0.31878015089166317,0.20679284735505024,0.09167839563081048,0.015697213315538576
2019,EGY,"Egypt, Arab Rep.",0.4242629074791711,0.3127464062564562,0.18181978106642865,0.07341877933789666,0.007752125860047363
2019,EMU,Euro area,0.20202815283891867,0.2371906770440952,0.2885750078561502,0.2084416628182963,0.06376449944253967
2019,ERI,Eritrea,NA,NA,NA,NA,NA
2019,ESP,Spain,0.19305471335590282,0.23130420200537116,0.3183819565859277,0.19518271063104795,0.062076417421750324
2019,EST,Estonia,0.21011998652497288,0.2593083573052659,0.26544974410260314,0.20677534612657028,0.05834656594058779
2019,ETH,Ethiopia,0.5175696633313831,0.3027435795197781,0.1267076846795378,0.047983762342339954,0.004995310126961024
2019,EUU,European Union,0.20235809975157784,0.2429799127239023,0.28543220720151496,0.2094431765197898,0.059786603803215106
2019,FCS,Fragile and conflict affected situations,0.5133142523953855,0.2899597902693596,0.1430159013972684,0.049496134197156004,0.004213921740830484
2019,FIN,Finland,0.21357982455457228,0.2501485528749532,0.25022751545158173,0.2308144935447188,0.055229613574174025
2019,FJI,Fiji,0.37621565135315826,0.3107067211263491,0.21987516222730363,0.08718305981763123,0.006019405475557753
2019,FRA,France,0.23742896835567806,0.2368093952961869,0.2611618257991588,0.20290307842329589,0.061696732125680366
2019,FRO,Faroe Islands,NA,NA,NA,NA,NA
2019,FSM,"Micronesia, Fed. Sts.",0.4162690776814192,0.32311463742520496,0.18487668151584644,0.07216349913453005,0.0035761042429993586
2019,GAB,Gabon,0.45881528764444823,0.3268904499631314,0.1608582062416171,0.048230719449428285,0.005205336701375049
2019,GBR,United Kingdom,0.23151794036321086,0.26409209674116146,0.2630386726212727,0.19072859598151473,0.05062269429284026
2019,GEO,Georgia,0.2547102812782246,0.27078512752139694,0.262432798589308,0.17406052427852564,0.03801126833254484
2019,GHA,Ghana,0.4750943015119605,0.308420336501012,0.1649329153946343,0.048348637829790646,0.0032038087626025473
2019,GIB,Gibraltar,NA,NA,NA,NA,NA
2019,GIN,Guinea,0.5500464089408348,0.2882447022005527,0.11466187402544749,0.04392171288533633,0.0031253019478287396
2019,GMB,"Gambia, The",0.5478906199418666,0.29351613320929726,0.11920582833270293,0.03683343385707909,0.0025539846590541225
2019,GNB,Guinea-Bissau,0.5265833974086335,0.3029933099660215,0.12465817107142058,0.0431377305734709,0.002627390980453606
2019,GNQ,Equatorial Guinea,0.4580333662246254,0.3764135512123317,0.12687410304856556,0.035990890734537775,0.002688088779939557
2019,GRC,Greece,0.1892144454579792,0.2342519964229356,0.2935505909770193,0.20851581313272313,0.07446715400934277
2019,GRD,Grenada,0.30517312190853735,0.32619953215121156,0.22270138033249406,0.12399778575382583,0.02192817985393118
2019,GRL,Greenland,NA,NA,NA,NA,NA
2019,GTM,Guatemala,0.44859716553081763,0.32990203701198734,0.15039689771625267,0.060385294506284194,0.010718605234658148
2019,GUM,Guam,0.32485131055919186,0.2878567799396276,0.23986969126393498,0.12678800920529604,0.02063420903194955
2019,GUY,Guyana,0.3773017499303758,0.3022596560437623,0.21615945343100307,0.09075416403712949,0.013524976557729307
2019,HIC,High income,0.2199070142876257,0.26363355125153504,0.2731375511950826,0.19323139187132604,0.05009049139443065
2019,HKG,"Hong Kong SAR, China",0.1605212404455924,0.27153465534468063,0.3162365554301829,0.20158712757907232,0.05012042120047169
2019,HND,Honduras,0.41857683805290624,0.33900841514798463,0.1706637978312384,0.06131591921498977,0.01043502975288102
2019,HPC,Heavily indebted poor countries (HIPC),0.5350159166795535,0.2893415742984402,0.12808954833959368,0.043632703138083276,0.003920257544329336
2019,HRV,Croatia,0.19456102865897187,0.2494318928165374,0.2770481254061862,0.22184321078092537,0.05711574233737916
2019,HTI,Haiti,0.429543466755405,0.3314317514775489,0.16308409094884269,0.06742614519528807,0.008514545622915369
2019,HUN,Hungary,0.19460795882405557,0.25397277002012664,0.2858950366292906,0.2214468892172481,0.0440773453092791
2019,IDN,Indonesia,0.3484059952103491,0.3119531200834399,0.242471684133229,0.0884152420085276,0.00875395856445448
2019,IMN,Isle of Man,NA,NA,NA,NA,NA
2019,IND,India,0.35816730560693916,0.32997312719346716,0.2131562201391651,0.08913596114013027,0.009567385920298302
2019,INX,Not classified,NA,NA,NA,NA,NA
2019,IRL,Ireland,0.27378659273131145,0.2600548434953912,0.27356101693541196,0.16147943672933338,0.03111811010855202
2019,IRN,"Iran, Islamic Rep.",0.3124742503983409,0.35589980179922537,0.2317539769928093,0.08884472500535012,0.011027245804274275
2019,IRQ,Iraq,0.484255028690182,0.31204359809715587,0.15278400502226047,0.046141229605684224,0.00477613858471741
2019,ISL,Iceland,0.2593735872709472,0.27932305490610465,0.25040977809580073,0.17360446637323504,0.03728911335391238
2019,ISR,Israel,0.3559359399160592,0.2695955378838083,0.21107322730284955,0.13302739120830573,0.03036790368897725
2019,ITA,Italy,0.179089878974344,0.2185953588009968,0.30847735128251774,0.22008510816125942,0.07375230278088206
2019,JAM,Jamaica,0.31872412259770705,0.3234858868417045,0.2280718534927349,0.10947614488055227,0.02024199218730126
2019,JOR,Jordan,0.43723703057021013,0.32167575408369503,0.18192477956921496,0.05301188503278211,0.006150550744097749
2019,JPN,Japan,0.17106354076306066,0.21307502407834067,0.2757134146433218,0.2532947113660143,0.08685330914926259
2019,KAZ,Kazakhstan,0.3465789477237772,0.3032330426022926,0.23154786934522725,0.10270829535465001,0.015931844974052964
2019,KEN,Kenya,0.5034720701217011,0.3160403322808035,0.14009037971207308,0.037676270462908,0.0027209474225142645
2019,KGZ,Kyrgyz Republic,0.4022788021249035,0.32451245694254466,0.19477636919184182,0.0693113703589372,0.009121001381772773
2019,KHM,Cambodia,0.3995957430005637,0.36042561259965855,0.16644224119284687,0.06776988164043134,0.005766521566499512
2019,KIR,Kiribati,0.4449017073668458,0.31355860145568326,0.17653560982246105,0.06018298074960887,0.004821100605400993
2019,KNA,St. Kitts and Nevis,NA,NA,NA,NA,NA
2019,KOR,"Korea, Rep.",0.17818351466537832,0.2731999256069033,0.32743432640356007,0.18702393170687426,0.03415830161728403
2019,KWT,Kuwait,0.2674206973531992,0.32767247774524794,0.3449210247775238,0.057630721933198785,0.002355078190830265
2019,LAC,Latin America & Caribbean (excluding high income),0.32796165132569965,0.3187538073386478,0.2296990435505321,0.1057086843249884,0.017876813460132063
2019,LAO,Lao PDR,0.4214074261701306,0.3366072683896798,0.17563368824636066,0.06070892965937723,0.005642687534451707
2019,LBN,Lebanon,0.34180461860326916,0.320332732909171,0.22985748082364638,0.09277537888495559,0.0152297887789578
2019,LBR,Liberia,0.5162021349810648,0.28959847886751133,0.1423400374369047,0.047834739681458203,0.0040246090330608945
2019,LBY,Libya,0.3624551878117045,0.33470671061828094,0.23535478593507028,0.05988311538272564,0.007600200252218643
2019,LCA,St. Lucia,0.25725539538827646,0.33395880631308295,0.26465712957137777,0.12041904866106841,0.02370962006619437
2019,LCN,Latin America & Caribbean,0.32514836361522964,0.31767950255243343,0.23097762404547106,0.10769019797383268,0.018504311813033154
2019,LDC,Least developed countries: UN classification,0.4978892166131374,0.3005160433982272,0.14642758508222797,0.05011314091895976,0.005054013987447672
2019,LIC,Low income,0.5265581635587668,0.2903821100262203,0.13185186746330854,0.046841917787627016,0.004365941164077303
2019,LIE,Liechtenstein,NA,NA,NA,NA,NA
2019,LKA,Sri Lanka,0.3167032686599763,0.27154430385320333,0.2524284041252668,0.14288270945441367,0.016441313907139942
2019,LMC,Lower middle income,0.39684031239367634,0.3203493998903856,0.19570791951781702,0.07810072981731314,0.009001638380807862
2019,LMY,Low & middle income,0.3576981537620963,0.30919185694996004,0.22271201426613768,0.09790415078005589,0.012493824241750107
2019,LSO,Lesotho,0.4268607191472883,0.3378154368368774,0.16059017525797936,0.0667878435980044,0.007945825159850503
2019,LTE,Late-demographic dividend,0.25070036418136477,0.2982248547138332,0.28667300706445065,0.14384613703021906,0.02055563701013232
2019,LTU,Lithuania,0.19731315966253624,0.24577248717582567,0.2883298134629762,0.2067711783638383,0.0618133613348236
2019,LUX,Luxembourg,0.21351509589469728,0.2932130973559805,0.29607598672909646,0.1572444004303205,0.03995141958990521
2019,LVA,Latvia,0.20665871747738296,0.2457532623201113,0.2760962095743491,0.21413851444909715,0.057353296179059494
2019,MAC,"Macao SAR, China",0.1768501950203452,0.34295787623000223,0.3009980544807837,0.1581991299812943,0.020994744287574595
2019,MAF,St. Martin (French part),NA,NA,NA,NA,NA
2019,MAR,Morocco,0.3506742722576143,0.3142077079568892,0.22074733096280558,0.10245782998278723,0.011912858839903721
2019,MCO,Monaco,NA,NA,NA,NA,NA
2019,MDA,Moldova,0.20969543637048377,0.33843048332246317,0.2676876736832738,0.16148034002026845,0.022706066603510818
2019,MDG,Madagascar,0.5131823191890811,0.29686752043230186,0.14059694379974033,0.04516130300127115,0.004191913577605594
2019,MDV,Maldives,0.2522129894002516,0.5051303686181152,0.18490232712315147,0.049697150046331524,0.00805716481215016
2019,MEA,Middle East & North Africa,0.37781198848571373,0.33643380232940934,0.2037643700725503,0.07306949491638237,0.008920344195944228
2019,MEX,Mexico,0.3496151758069528,0.31558209725314956,0.225283541642222,0.09382907595076483,0.01569010934691088
2019,MHL,Marshall Islands,NA,NA,NA,NA,NA
2019,MIC,Middle income,0.3381262935704776,0.3113720163463408,0.2332432353193416,0.10382256145883688,0.01343589330500307
2019,MKD,North Macedonia,0.22296345786668126,0.29603620519348123,0.27831758547568514,0.1774818594855284,0.025200891978624
2019,MLI,Mali,0.5827393478766361,0.26434491474196115,0.1140190097389723,0.03631427138498982,0.002582456257440662
2019,MLT,Malta,0.19110820140459467,0.27710788398206565,0.2554338769194144,0.22915129151291513,0.0471987461810102
2019,MMR,Myanmar,0.3529970031504241,0.31730694969871825,0.23265274901544852,0.08921730687938749,0.007825991256021647
2019,MNA,Middle East & North Africa (excluding high income),0.39358551459611774,0.32691188387592496,0.1948519555377869,0.07552003027229544,0.009130615717874971
2019,MNE,Montenegro,0.24428200062055183,0.2766680546021314,0.2616349451068844,0.18285058365633647,0.03456441601409585
2019,MNG,Mongolia,0.3746796288935205,0.3318995053277878,0.2233711381057595,0.06369842668563416,0.006351300987298018
2019,MNP,Northern Mariana Islands,NA,NA,NA,NA,NA
2019,MOZ,Mozambique,0.5565062338225937,0.2823783832985264,0.11710121297018686,0.040543417598851134,0.0034707523098419257
2019,MRT,Mauritania,0.5002130058170032,0.3030582243888125,0.14637675779515116,0.04622336709166188,0.0041286449073711946
2019,MUS,Mauritius,0.2477119597507174,0.29370820534213155,0.28081585700380496,0.15686190855423668,0.020902069349109435
2019,MWI,Malawi,0.5476960905963143,0.29381001375884125,0.11772610173662225,0.03766565323307539,0.003102140675146785
2019,MYS,Malaysia,0.32186002532724795,0.3539854421532793,0.21798804248417358,0.09498575577046227,0.011180734264836878
2019,NAC,North America,0.24616796773333452,0.27416493802227837,0.2535176674347605,0.18645991074405976,0.03968951606556683
2019,NAM,Namibia,0.46652627916187617,0.32677657140199895,0.15084681486327653,0.04994981006396411,0.00590052450888426
2019,NCL,New Caledonia,0.30105490656641115,0.2965934440128145,0.2647759887143066,0.12266937226804911,0.014906288438418612
2019,NER,Niger,0.6066303231573423,0.2450389882868907,0.10719785176939416,0.03881274532973436,0.0023200914566384673
2019,NGA,Nigeria,0.5424399113704187,0.2790772864477355,0.13345804712707107,0.04286711061803565,0.0021576444367391243
2019,NIC,Nicaragua,0.39048381766840534,0.3375357096314828,0.18786134541531796,0.07283565525827426,0.011283472026519581
2019,NLD,Netherlands,0.2185255298755396,0.2446365280810614,0.2762060262757731,0.2126899156090776,0.04794200015854828
2019,NOR,Norway,0.23411860224552028,0.2699742253583281,0.2662753847684284,0.1875740946152241,0.042057693012499134
2019,NPL,Nepal,0.40846455354600864,0.3248376936887938,0.1809856891510157,0.07813087725191432,0.0075811863622675816
2019,NRU,Nauru,NA,NA,NA,NA,NA
2019,NZL,New Zealand,0.25906869257351584,0.26731904739239504,0.25627412361694946,0.1793115138048493,0.03802662261229036
2019,OED,OECD members,0.24020978944395396,0.26677036532323123,0.264372445922969,0.18240380601313322,0.046243593296712585
2019,OMN,Oman,0.26810345347427833,0.49955577800156387,0.19079435335548414,0.03738359273083966,0.004162822437834046
2019,OSS,Other small states,0.38170372841996875,0.3499070893182035,0.1853221520241754,0.07250908382148163,0.010557946416170715
2019,PAK,Pakistan,0.45108463050895636,0.31963229366039253,0.1628895498534514,0.05986647898933882,0.006527046987860941
2019,PAN,Panama,0.3513102740177655,0.301659507728827,0.227756897542412,0.09951747816994941,0.019755842541046148
2019,PER,Peru,0.3295733847153572,0.3227319562545743,0.22690040516803484,0.1034057898039099,0.017388464058123814
2019,PHL,Philippines,0.4010711322445868,0.3192515208253547,0.1962672770149996,0.07524963182811983,0.00816043808693912
2019,PLW,Palau,NA,NA,NA,NA,NA
2019,PNG,Papua New Guinea,0.4584817808252425,0.30942954117148247,0.17312155691740908,0.055622245434224796,0.0033448756516411427
2019,POL,Poland,0.19785540953429875,0.2827631271431148,0.26526983975468027,0.2082878084213192,0.04582381514658699
2019,PRE,Pre-demographic dividend,0.5433094471787105,0.2850834091545395,0.12752417667834592,0.04103915112297545,0.0030438158654285904
2019,PRI,Puerto Rico,0.22602461351940012,0.23111026360713555,0.2805020020715836,0.2107282104849184,0.05163491031696231
2019,PRK,"Korea, Dem. People's Rep.",0.27408648384382267,0.2927341521080015,0.2868631526385834,0.12973823351356287,0.016577977896029474
2019,PRT,Portugal,0.1843920740490641,0.22786355508575953,0.29918315313990185,0.2229405806444149,0.0656206370808596
2019,PRY,Paraguay,0.38594440396448987,0.34054165160201966,0.1766483704842789,0.08446195752543176,0.012403616423779842
2019,PSE,West Bank and Gaza,0.4893655847951906,0.31847646269497387,0.1438447896797371,0.04400287964054437,0.004310283189554068
2019,PSS,Pacific island small states,0.4422023624683251,0.2971846897207175,0.1862039305929325,0.06849845799687128,0.005910559221153633
2019,PST,Post-demographic dividend,0.21495740184530182,0.2546190119577638,0.27477518126247513,0.20230602118319482,0.05334238375126437
2019,PYF,French Polynesia,0.30218235852265607,0.30018798002040925,0.2669459512684176,0.11601052688114291,0.014673183307374188
2019,QAT,Qatar,0.17619026937549898,0.5434595696644396,0.24777433035706403,0.031174734796362662,0.0014010958066346547
2019,ROU,Romania,0.20698728027396573,0.2476752431643988,0.2884044118265935,0.20875948991385465,0.048173574821187344
2019,RUS,Russian Federation,0.22867787251028024,0.2814249268399114,0.27032754805101494,0.18071365090307753,0.038856001695715923
2019,RWA,Rwanda,0.5021254542269439,0.31099051013752493,0.1372827384733033,0.04613878191309571,0.003462515249132253
2019,SAS,South Asia,0.37411048286847876,0.32836817042236904,0.2052010390498696,0.08314379480946876,0.009176512849813797
2019,SAU,Saudi Arabia,0.3138376905527518,0.3602381356958742,0.2690070239081462,0.05203599489198967,0.004881154951238205
2019,SDN,Sudan,0.5111455599584773,0.2906173387450241,0.1422477118466889,0.050993107575584624,0.0049962818742250205
2019,SEN,Senegal,0.5334451333371215,0.29084264328443366,0.12773838725477502,0.044182744590479765,0.003791091533190046
2019,SGP,Singapore,0.17206358267792465,0.29985626536100396,0.3294509084316724,0.17620642945132922,0.022422814078069755
2019,SLB,Solomon Islands,0.5037480162610608,0.2833846654553978,0.1574644569220732,0.05007606509798886,0.005326796263479348
2019,SLE,Sierra Leone,0.5164713308687899,0.30209022870491675,0.13512496525116688,0.042853310520692384,0.0034601646544340533
2019,SLV,El Salvador,0.362046315593743,0.3219164645815094,0.1977528647023731,0.0991507000023243,0.019133655120050205
2019,SMR,San Marino,NA,NA,NA,NA,NA
2019,SOM,Somalia,0.5783697705600228,0.26276893740077156,0.1133633138736971,0.04220080080782723,0.003297177357681255
2019,SRB,Serbia,0.21422396589547138,0.26629303885425926,0.2676197036357008,0.21175507930904003,0.040108212305528565
2019,SSA,Sub-Saharan Africa (excluding high income),0.5303642458775562,0.29027454836658123,0.13196774888611562,0.04392734176247637,0.0034661151072706347
2019,SSD,South Sudan,0.5231481071339529,0.29265183851838805,0.1327254447025225,0.04697637359369104,0.004498236051445502
2019,SSF,Sub-Saharan Africa,0.5300209549976648,0.29027843236204764,0.13215125283582377,0.04406211513610513,0.003487244668358613
2019,SST,Small states,0.3735559242996748,0.34049842704842515,0.19460174122807403,0.07958299294101209,0.011760914482813932
2019,STP,Sao Tome and Principe,0.5332567634175602,0.27647474587777954,0.14143889441721613,0.04369600193439787,0.005133594353046212
2019,SUR,Suriname,0.3559548853298198,0.30431589213623844,0.23477930312042564,0.0915486537670956,0.013401265646420567
2019,SVK,Slovak Republic,0.20362047447566045,0.282443982532924,0.2855374085076915,0.19566982701419672,0.03272830746952732
2019,SVN,Slovenia,0.19486051635214072,0.24123232302917907,0.29155599481129163,0.2182168866696259,0.0541342791377627
2019,SWE,Sweden,0.22891447293855843,0.25848576796301,0.25485444095260507,0.20572402440069631,0.05202129374513019
2019,SWZ,Eswatini,0.4891654538280844,0.32291032484912463,0.1306991437403158,0.05107160929961947,0.0061534682828557315
2019,SXM,Sint Maarten (Dutch part),NA,NA,NA,NA,NA
2019,SYC,Seychelles,0.30241753738987914,0.28979717271051014,0.28288260602335585,0.10790821552960458,0.016994468346650277
2019,SYR,Syrian Arab Republic,0.40240614425242877,0.3459668618848407,0.17891179751861322,0.06468186654912803,0.008033329794989283
2019,TCA,Turks and Caicos Islands,NA,NA,NA,NA,NA
2019,TCD,Chad,0.5808148051531083,0.27475550076253163,0.10504600272906048,0.03631638289119878,0.0030673084641008146
2019,TEA,East Asia & Pacific (IDA & IBRD countries),0.2699298603451114,0.2985630963190264,0.2833751080101532,0.13195713206701254,0.01617480325869652
2019,TEC,Europe & Central Asia (IDA & IBRD countries),0.2645273336943173,0.29373610002728906,0.2555075987984452,0.1552203975472588,0.031008569932689627
2019,TGO,Togo,0.516821136794063,0.29452693340473163,0.1421244361641357,0.0438683696508978,0.0026591239861718623
2019,THA,Thailand,0.23235665351216242,0.2724324411741713,0.31063114575661493,0.15805165058514917,0.02652810897190215
2019,TJK,Tajikistan,0.4573006632426505,0.32118202047135813,0.16601943799516428,0.05047450263774695,0.0050233756530801395
2019,TKM,Turkmenistan,0.3881103193587984,0.3301839385240287,0.20338150153801,0.06957766066979082,0.008746579909372016
2019,TLA,Latin America & the Caribbean (IDA & IBRD countries),0.32766468318517195,0.31924821749345433,0.2291376218958911,0.10595854811137075,0.017990929314111902
2019,TLS,Timor-Leste,0.489573280128681,0.30109734595397175,0.14449393714427122,0.0590834570650829,0.005751979707993071
2019,TMN,Middle East & North Africa (IDA & IBRD countries),0.39241921535929686,0.32701460070694377,0.19547306197975328,0.07590380978563449,0.0091893121683716
2019,TON,Tonga,0.4583959348115257,0.27566341617462703,0.17898121477171594,0.07568638334114855,0.011273050900982804
2019,TSA,South Asia (IDA & IBRD),0.37411048286847876,0.32836817042236904,0.2052010390498696,0.08314379480946876,0.009176512849813797
2019,TSS,Sub-Saharan Africa (IDA & IBRD countries),0.5300209549976648,0.29027843236204764,0.13215125283582377,0.04406211513610513,0.003487244668358613
2019,TTO,Trinidad and Tobago,0.2659041168656795,0.30998394946410995,0.26037782918473457,0.1447781276859916,0.018955976799484433
2019,TUN,Tunisia,0.30958874521247665,0.3136601548681666,0.2461391768131963,0.11339637773316696,0.017215545372993506
2019,TUR,Turkey,0.32467416513180986,0.3096761441055332,0.23836365428402412,0.11009341084394657,0.017192625634686258
2019,TUV,Tuvalu,NA,NA,NA,NA,NA
2019,TZA,Tanzania,0.5452336289509017,0.28468407483219554,0.12824173572209002,0.03907130399325677,0.002769256501555948
2019,UGA,Uganda,0.5794035007009666,0.28114463492558583,0.10757982832956374,0.02985424012613986,0.0020177959177440784
2019,UKR,Ukraine,0.20384047293978758,0.2824236812342575,0.2800243769459877,0.19166801843816322,0.042043450441803985
2019,UMC,Upper middle income,0.27818786381412286,0.3022074201607025,0.27156130542670315,0.13008079126410266,0.017962619334368823
2019,URY,Uruguay,0.27628287697686504,0.28054519545279516,0.2430480589046347,0.1555398151965014,0.0445840534692037
2019,USA,United States,0.25007198249575807,0.27398585780294915,0.25176225731890994,0.18493108212605794,0.03924882025632489
2019,UZB,Uzbekistan,0.3649112244240687,0.3478164954261497,0.20765247510367,0.07145506013323089,0.00816474491288075
